objno_deep2,z_pred
14033011,0.5532563292771826
11034314,0.9672181647993517
14006783,1.113085829486376
13040217,1.179607164651864
11027767,0.9769432067069792
13003731,1.1531629476762575
13019463,0.7085236217124583
12016659,1.1319119443782366
11046444,1.0269760193508897
13026561,0.5427207004474551
12008005,0.8981992497464094
13063584,0.21070990750555965
11030927,0.887747119822163
13012099,0.5846876587992809
11044540,0.5088326672635983
14028101,0.571194203967602
13012362,0.8351763745481643
11026038,1.0737949610582527
11051146,0.7663884970886199
11052435,0.599157995750397
13064457,0.7164467898468091
12028801,1.0252059902371047
13003362,0.4469930380952299
12024822,0.3332923350451977
11013240,1.2104667281903818
12020928,0.6992237407915831
14016435,0.9579609109968182
13058168,0.9649745798651624
13049357,0.5881623187927086
11007845,0.3229440783592075
13012347,0.7446998756796667
12007512,0.715815795814679
11032123,0.46713629483225555
11025663,0.7868809211522343
13058748,0.4110797669056605
14100108,0.6268534324772744
11027927,0.5165978372471363
12027520,0.968194885159913
13043501,0.6054701652769213
12025220,1.0992520075385614
11047092,0.5289770709265962
13027485,0.29148624842159865
13012000,1.1400678755602536
11028086,1.0103712860189487
12020913,0.9649745798651624
11052466,0.9507541810757583
12016880,0.8331752400118385
12101293,1.0992520075385614
13043507,0.9382066782731913
13036564,0.9750906706621473
12027454,0.266871661172151
11051934,0.7544599198676463
13042715,0.26454331499059663
14033660,1.0558636631298637
13057521,1.0789611408039699
12025039,1.0296195272396746
11040763,0.8769113288088427
12008464,1.2152871383209496
13025833,0.8835329032081138
12011955,0.9498671826265226
13027427,1.1041414843344748
13027281,0.8767593902732175
13056628,0.7072602924575331
11052576,0.45392584852481094
12020425,0.5942283750511427
11100374,0.6512099032669959
11037816,0.7750821400760328
12023914,0.9741215480293226
13051183,0.6001542980743491
13058297,1.1157548042633898
11052294,1.0433205479454548
13033104,0.7680363964214637
11008329,0.7548102727134687
11021773,0.733196547318778
13050474,0.9302801834355536
11012985,0.3776611676790007
14007682,1.14634217765032
13051869,0.8061409111083114
13041554,0.8336156080807894
12025417,0.7031951192139955
11020482,1.0796798012181985
12010920,0.7720259592371542
14027566,0.41797867220683577
11039881,0.7856154493886562
13043718,0.5769779460560152
13033035,0.7193156563321085
13012392,0.46636880110784196
13021141,0.6009686230265853
11044664,1.1195189764550435
13056822,0.8833363540176662
13049178,0.65167949817556
13050352,0.6775757218377015
11038571,0.9160674037445271
14012838,0.666221977648613
14018310,0.6145049860192999
13025674,0.8871432048091101
12003927,0.7593738061368591
14023705,0.7258714248049437
11026348,0.7861824328573812
12007906,0.4206102865202192
13010404,0.6183961267036823
13003595,0.590629161759525
11021771,0.3439103125319272
12021446,0.918297993679463
12008622,1.0470053854456218
14017529,0.7254012587748433
12012313,0.7058833222631682
11013893,0.34831281260071895
13050886,0.630334329278056
12011483,0.47246143464013907
11022326,0.9855976941946074
12021357,1.3146732365887044
13049885,0.5601751452624326
14012084,1.179120166260907
11028367,0.5257912664536447
14021422,0.6255662262152548
12004864,1.0842317210774415
14016679,0.6425628822322258
12019248,0.7625090936749211
13043720,0.2790190154421979
13033093,0.7674179390683308
14007156,0.2576834860708149
13025995,1.0766143332520595
14100268,0.733215612867707
14028513,0.2962329297494618
13027630,1.0781980792030943
13041591,0.6153533304564122
12011927,1.3023262087612437
12016524,1.4192768836268859
12008515,0.433361067034016
13040789,1.1856301873548847
13043535,1.2706799577058996
12004848,0.4691744778201105
14012388,1.1899385576415733
13025443,0.9649745798651624
13051218,0.6937433316723463
11034385,0.5295943162594342
12029293,0.947738122184786
11038526,0.62695601784024
12028425,0.5190186785500039
14023101,0.9822112008660043
11037962,0.8521720872319035
13019123,0.2823735079512376
13064852,0.5604487473389705
13055266,0.541041115262861
13048210,0.8181937812688778
13040136,0.5425554992973669
11046480,0.5963054095073365
14007392,0.5098308905476376
13004268,0.7174827731062066
13010919,0.7542183308735877
12025577,0.7471228361548431
12015980,1.3161969940140679
12020493,0.6240693183304643
13033177,0.7524490647926791
12003894,0.6753690871593168
13034516,0.7295139036791273
